relative_path,char,roman_label,frames,is_cropped,signer,type
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_BHA_to_MA.npz,म,trans_BHA_to_MA,24,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\MA_2253_2296.npz,म,MA,44,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_MA_to_YA.npz,य,trans_MA_to_YA,26,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\YA_2323_2369.npz,य,YA,47,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_YA_to_RA.npz,र,trans_YA_to_RA,33,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\RA_2403_2438.npz,र,RA,36,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_RA_to_LA.npz,ल,trans_RA_to_LA,21,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\LA_2460_2513.npz,ल,LA,54,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_LA_to_WA.npz,व,trans_LA_to_WA,24,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\WA_2538_2587.npz,व,WA,50,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_WA_to_T_SHA.npz,श,trans_WA_to_T_SHA,19,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\T_SHA_2607_2656.npz,श,T_SHA,50,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_T_SHA_to_M_SHA.npz,ष,trans_T_SHA_to_M_SHA,26,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\M_SHA_2683_2730.npz,ष,M_SHA,48,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_M_SHA_to_D_SHA.npz,स,trans_M_SHA_to_D_SHA,20,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\D_SHA_2751_2806.npz,स,D_SHA,56,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_D_SHA_to_HA.npz,ह,trans_D_SHA_to_HA,22,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\HA_2829_2877.npz,ह,HA,49,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_HA_to_KSHA.npz,क्ष,trans_HA_to_KSHA,27,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\KSHA_2905_2944.npz,क्ष,KSHA,40,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_KSHA_to_TRA.npz,त्र,trans_KSHA_to_TRA,22,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\TRA_2967_2997.npz,त्र,TRA,31,False,S3,sign
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\trans_TRA_to_GYA.npz,ज्ञ,trans_TRA_to_GYA,27,False,S3,transition
sequences\NSL_Consonant_Multi\S3_NSL_Consonant_Real_World\S3_all_Consonant_Real_World_1\GYA_3025_3064.npz,ज्ञ,GYA,40,False,S3,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\KA_32_192.npz,क,KA,161,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_KA_to_KHA.npz,ख,trans_KA_to_KHA,22,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\KHA_215_265.npz,ख,KHA,51,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_KHA_to_GA.npz,ग,trans_KHA_to_GA,29,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\GA_295_334.npz,ग,GA,40,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_GA_to_GHA.npz,घ,trans_GA_to_GHA,29,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\GHA_364_407.npz,घ,GHA,44,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_GHA_to_NGA.npz,ङ,trans_GHA_to_NGA,28,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\NGA_436_487.npz,ङ,NGA,52,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_NGA_to_CHA.npz,च,trans_NGA_to_CHA,37,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\CHA_525_572.npz,च,CHA,48,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_CHA_to_CHHA.npz,छ,trans_CHA_to_CHHA,33,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\CHHA_606_652.npz,छ,CHHA,47,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_CHHA_to_JA.npz,ज,trans_CHHA_to_JA,36,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\JA_689_740.npz,ज,JA,52,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_JA_to_JHA.npz,झ,trans_JA_to_JHA,34,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\JHA_775_824.npz,झ,JHA,50,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_JHA_to_YAN.npz,ञ,trans_JHA_to_YAN,34,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\YAN_859_919.npz,ञ,YAN,61,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_YAN_to_TA.npz,ट,trans_YAN_to_TA,39,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\TA_959_1002.npz,ट,TA,44,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_TA_to_THA.npz,ठ,trans_TA_to_THA,39,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\THA_1042_1074.npz,ठ,THA,33,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_THA_to_DA.npz,ड,trans_THA_to_DA,29,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\DA_1104_1163.npz,ड,DA,60,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_DA_to_DHA.npz,ढ,trans_DA_to_DHA,34,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\DHA_1198_1239.npz,ढ,DHA,42,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_DHA_to_NA.npz,ण,trans_DHA_to_NA,35,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\NA_1275_1326.npz,ण,NA,52,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_NA_to_TAA.npz,त,trans_NA_to_TAA,40,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\TAA_1367_1413.npz,त,TAA,47,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_TAA_to_THAA.npz,थ,trans_TAA_to_THAA,23,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\THAA_1437_1489.npz,थ,THAA,53,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_THAA_to_DAA.npz,द,trans_THAA_to_DAA,29,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\DAA_1519_1568.npz,द,DAA,50,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_DAA_to_DHAA.npz,ध,trans_DAA_to_DHAA,31,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\DHAA_1600_1655.npz,ध,DHAA,56,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_DHAA_to_NAA.npz,न,trans_DHAA_to_NAA,29,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\NAA_1685_1721.npz,न,NAA,37,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_NAA_to_PA.npz,प,trans_NAA_to_PA,32,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\PA_1754_1811.npz,प,PA,58,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_PA_to_PHA.npz,फ,trans_PA_to_PHA,32,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\PHA_1844_1883.npz,फ,PHA,40,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_PHA_to_BA.npz,ब,trans_PHA_to_BA,38,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\BA_1922_1978.npz,ब,BA,57,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_BA_to_BHA.npz,भ,trans_BA_to_BHA,31,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\BHA_2010_2050.npz,भ,BHA,41,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_BHA_to_MA.npz,म,trans_BHA_to_MA,39,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\MA_2090_2122.npz,म,MA,33,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_MA_to_YA.npz,य,trans_MA_to_YA,25,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\YA_2148_2208.npz,य,YA,61,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_YA_to_RA.npz,र,trans_YA_to_RA,35,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\RA_2244_2299.npz,र,RA,56,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_RA_to_LA.npz,ल,trans_RA_to_LA,33,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\LA_2333_2369.npz,ल,LA,37,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_LA_to_WA.npz,व,trans_LA_to_WA,32,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\WA_2402_2440.npz,व,WA,39,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_WA_to_T_SHA.npz,श,trans_WA_to_T_SHA,19,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\T_SHA_2460_2519.npz,श,T_SHA,60,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_T_SHA_to_M_SHA.npz,ष,trans_T_SHA_to_M_SHA,56,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\M_SHA_2576_2594.npz,ष,M_SHA,19,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_M_SHA_to_D_SHA.npz,स,trans_M_SHA_to_D_SHA,32,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\D_SHA_2627_2679.npz,स,D_SHA,53,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_D_SHA_to_HA.npz,ह,trans_D_SHA_to_HA,44,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\HA_2724_2761.npz,ह,HA,38,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_HA_to_KSHA.npz,क्ष,trans_HA_to_KSHA,32,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\KSHA_2794_2847.npz,क्ष,KSHA,54,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_KSHA_to_TRA.npz,त्र,trans_KSHA_to_TRA,20,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\TRA_2868_2910.npz,त्र,TRA,43,True,S4,sign
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\trans_TRA_to_GYA.npz,ज्ञ,trans_TRA_to_GYA,23,True,S4,transition
sequences\NSL_Consonant_Multi\S4_NSL_Consonant_Prepared\S4_NSL_Consonant_Camera\GYA_2934_2954.npz,ज्ञ,GYA,21,True,S4,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\KA_158_199.npz,क,KA,42,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_KA_to_KHA.npz,ख,trans_KA_to_KHA,21,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\KHA_221_281.npz,ख,KHA,61,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_KHA_to_GA.npz,ग,trans_KHA_to_GA,50,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\GA_332_344.npz,ग,GA,13,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_GA_to_GHA.npz,घ,trans_GA_to_GHA,27,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\GHA_372_425.npz,घ,GHA,54,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_GHA_to_NGA.npz,ङ,trans_GHA_to_NGA,25,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\NGA_451_499.npz,ङ,NGA,49,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_NGA_to_CHA.npz,च,trans_NGA_to_CHA,24,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\CHA_524_567.npz,च,CHA,44,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_CHA_to_CHHA.npz,छ,trans_CHA_to_CHHA,30,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\CHHA_598_649.npz,छ,CHHA,52,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_CHHA_to_JA.npz,ज,trans_CHHA_to_JA,38,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\JA_688_726.npz,ज,JA,39,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_JA_to_JHA.npz,झ,trans_JA_to_JHA,29,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\JHA_756_806.npz,झ,JHA,51,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_JHA_to_YAN.npz,ञ,trans_JHA_to_YAN,29,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\YAN_836_893.npz,ञ,YAN,58,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_YAN_to_TA.npz,ट,trans_YAN_to_TA,28,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\TA_922_977.npz,ट,TA,56,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_TA_to_THA.npz,ठ,trans_TA_to_THA,15,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\THA_993_1037.npz,ठ,THA,45,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_THA_to_DA.npz,ड,trans_THA_to_DA,23,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\DA_1061_1118.npz,ड,DA,58,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_DA_to_DHA.npz,ढ,trans_DA_to_DHA,32,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\DHA_1151_1203.npz,ढ,DHA,53,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_DHA_to_NA.npz,ण,trans_DHA_to_NA,29,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\NA_1233_1291.npz,ण,NA,59,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_NA_to_TAA.npz,त,trans_NA_to_TAA,23,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\TAA_1315_1364.npz,त,TAA,50,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_TAA_to_THAA.npz,थ,trans_TAA_to_THAA,35,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\THAA_1400_1433.npz,थ,THAA,34,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_THAA_to_DAA.npz,द,trans_THAA_to_DAA,21,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\DAA_1455_1506.npz,द,DAA,52,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_DAA_to_DHAA.npz,ध,trans_DAA_to_DHAA,30,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\DHAA_1537_1593.npz,ध,DHAA,57,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_DHAA_to_NAA.npz,न,trans_DHAA_to_NAA,34,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\NAA_1628_1674.npz,न,NAA,47,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_NAA_to_PA.npz,प,trans_NAA_to_PA,25,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\PA_1700_1737.npz,प,PA,38,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_PA_to_PHA.npz,फ,trans_PA_to_PHA,40,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\PHA_1778_1825.npz,फ,PHA,48,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_PHA_to_BA.npz,ब,trans_PHA_to_BA,46,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\BA_1872_1903.npz,ब,BA,32,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_BA_to_BHA.npz,भ,trans_BA_to_BHA,39,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\BHA_1943_1966.npz,भ,BHA,24,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_BHA_to_MA.npz,म,trans_BHA_to_MA,31,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\MA_1998_2037.npz,म,MA,40,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_MA_to_YA.npz,य,trans_MA_to_YA,40,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\YA_2078_2100.npz,य,YA,23,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_YA_to_RA.npz,र,trans_YA_to_RA,35,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\RA_2136_2178.npz,र,RA,43,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_RA_to_LA.npz,ल,trans_RA_to_LA,26,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\LA_2205_2256.npz,ल,LA,52,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_LA_to_WA.npz,व,trans_LA_to_WA,34,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\WA_2291_2360.npz,व,WA,70,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_WA_to_T_SHA.npz,श,trans_WA_to_T_SHA,41,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\T_SHA_2402_2440.npz,श,T_SHA,39,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_T_SHA_to_M_SHA.npz,ष,trans_T_SHA_to_M_SHA,40,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\M_SHA_2481_2517.npz,ष,M_SHA,37,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_M_SHA_to_D_SHA.npz,स,trans_M_SHA_to_D_SHA,23,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\D_SHA_2541_2582.npz,स,D_SHA,42,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_D_SHA_to_HA.npz,ह,trans_D_SHA_to_HA,33,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\HA_2616_2670.npz,ह,HA,55,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_HA_to_KSHA.npz,क्ष,trans_HA_to_KSHA,29,True,S5,transition
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\KSHA_2700_2726.npz,क्ष,KSHA,27,True,S5,sign
sequences\NSL_Consonant_Multi\S5_NSL_Consonant_Prepared\S5_NSL_Consonant_Camera\trans_KSHA_to_TRA.npz,त्र,trans_KSHA_to_TRA,20,True,S5,transition
